overdriveNo,bibNo,controlNo,format,status
26F22183-E8E0-4854-AE93-6680DA85B684,b120426626,ocn876038430,x,-
64BCDAC7-F3E6-4695-9690-6ECBB4663E3B,b120496239,ocn967630529,x,-
FEED573C-FF7A-4B00-B130-CF2360FE472F,b120498649,ocn913889970,x,-
0CB3ECD4-E7C0-42BC-BFD3-E0810EFDACF3,b120506555,ocn647142465,x,-
E220D174-E5C4-46AB-BE38-658A23BFA9F4,b120507535,ocn920673694,x,-
0E10A407-2D27-49F0-92F5-273CA9E7A819,b120508679,ocn946615697,x,-
ECA09206-3290-49BF-9622-120B74C9996A,b120509970,ocn954136081,x,-
AEF898A2-271F-4CF7-9E23-48723DF3F90E,b120514837,ocn860626458,x,-
5780DD1D-22DE-4152-8C93-5E39BEAE92BC,b12051669x,ocn988084215,x,-
88D2407F-C93E-4733-8E96-49302EA3CDED,b120550507,ocn972124168,x,-
686D2FCF-B8F9-489F-9B31-E08D5718E3F2,b120786266,ocn872643618,x,-
FFE3402E-38FC-4350-AAF7-FFAF2F99798C,b120789784,ocn444710176,x,-
90442ECE-EB54-46F1-BBA1-56C5D8FFE29D,b120810839,ocn883258916,x,-
E1C0C06F-719E-4884-A436-5C64C7367EF3,b120811728,ocn748285013,x,-
DB5FF9E7-B310-42EC-A134-0F8303ACCEAB,b120811856,ocn919255335,x,-
930EBA19-F910-4CD1-B648-E750A5689999,b120834844,ocn884576761,x,-
918F4EC1-98CB-44C2-83FF-18A325A920CF,b120834881,ocn754227819,x,-
FF292785-DB50-49F4-BB26-9761B00432BD,b120900403,ocn907066216,x,-
B73CD4DA-4BC9-4512-9171-CF617DCF577D,b120912168,ocn988870667,x,-
8ACADCD2-DB17-425B-BFF7-5C5E40A6C992,b120912442,ocn680277653,x,-
C71BEB25-F931-45B0-B38B-5AF1C3FFAAD0,b120915170,ocn988870667,x,-
E30AE9DF-1A35-4E16-A8D8-92D4F00A3D28,b120982511,ocn772078523,x,-
80053A1A-3899-4167-850B-3F3190FC836E,b120982547,ocn759835876,x,-
1B5CCEAC-67E2-4634-9889-51AC3EA38074,b120982559,ocn837660664,x,-
8D5BDEF5-E6EC-44C2-B11A-978154184197,b120982560,ocn759581329,x,-
1C63D848-12FA-4AD8-A69B-3EDA4E6CAE1F,b120982572,ocn785784576,x,-
DE7E283B-E0F9-48F3-916A-84DA15972B33,b120982584,ocn759836259,x,-
48732981-E690-44CF-B9A8-27D030013B0F,b120982596,ocn837692005,x,-
AE408113-5803-48DB-85AB-44120007F888,b120982602,ocn824734257,x,-
84BF5BB5-AF8B-4A52-A71F-B2FFDE5D3A66,b120982651,ocn785780444,x,-
FCA5E5C4-6C4B-4603-BD37-11C4499B3A84,b120982663,ocn772081251,x,-
BCABDC40-964F-4E58-8774-A3A6C89337A4,b120982675,ocn759835627,x,-
C4010719-54BB-4B4E-8675-0C15AA4A71E1,b120982705,ocn833046304,x,-
E4510D0A-1FD8-418D-93A7-BDEC5190F782,b120982717,ocn830432888,x,-
78060D62-8CA3-485C-8FE5-6B7BADF5DE71,b120982730,ocn860833277,x,-
892A46DA-8183-45F8-AC0C-2B4590783506,b120982742,ocn872549791,x,-
E95861F0-E1EF-43CE-8DE6-89F9660B91EF,b12098278x,ocn883567008,x,-
BFAF78EE-9142-43A8-822C-A53635C10B37,b120982894,ocn754107616,x,-
9115D955-EC86-42E4-AEFC-E6095E2DBE96,b120982924,ocn860833287,x,-
1C1221B9-048F-47F9-98EC-D0F831ACCACD,b120982936,ocn861220285,x,-
45AA5B7A-9465-468C-825A-784AD62A5216,b12098295x,ocn893907793,x,-
E014BE1C-024C-434A-A4A5-B12FB505A7ED,b120982961,ocn894170200,x,-
52D66EA1-4DE7-46D5-96AE-F508629023E9,b120982985,ocn936624429,x,-
D5E06D16-75FD-4C19-B72C-436F87B91872,b120982997,ocn944952327,x,-
437F4737-0617-4F78-9510-BF87C033DE94,b12098300x,ocn946075673,x,-
B25D4D8E-0D68-47EC-B435-43D30F7D69BB,b120983060,ocn912230920,x,-
EFA0307B-AB5C-4671-A31C-27C6B748B3B3,b12098331x,ocn759834484,x,-
9B87A497-19CE-4F35-B1C5-6B5DE1EB575A,b120983321,ocn773581887,x,-
1119F0CD-8405-4B01-A4FB-F88ABF9DD55F,b120983333,ocn759828982,x,-
852F3545-EDC7-4142-A452-C5E5099A0A2A,b120983345,ocn773582858,x,-
40B435CB-D1CB-4DAD-8CE2-801ED086E2FD,b120983370,ocn759828986,x,-
ADF93AA0-B1F3-4975-A510-50BC8AF056BA,b120983382,ocn864322523,x,-
3F752E36-8E32-4825-858B-1005CE1F88A4,b120983394,ocn854371259,x,-
10622390-E254-4A49-B747-E71F5E56AABC,b120983400,ocn851417594,x,-
68DD0F52-8208-4E0B-83EE-53766F313CF7,b12098345x,ocn860901409,x,-
E7634CDF-072B-44E9-8313-29E7BC2F4E16,b120983497,ocn948751254,x,-
6592F3B4-89E1-4EE4-802E-BE0DD68BAD52,b121017552,ocn769187235,x,-
B1E8D024-8FCC-40A7-8FC4-5ED7C1DA785E,b121017655,ocn759835976,x,-
E53BE451-923B-439B-82BE-0429C3EEEDBC,b121017679,ocn857066780,x,-
7CA595FF-B355-4574-8DCD-2426C8E43B72,b121017771,ocn857066714,x,-
2378A5F9-0BC5-47E6-B579-A61A44E3342A,b121017795,ocn860833295,x,-
1E8FBBEC-DE70-446A-AA1F-BECC9190838D,b121017862,ocn814300064,x,-
55424135-7279-4112-87E1-427DAC892C69,b121017874,ocn860833275,x,-
431A15C0-DA4D-4BE5-B74D-A06157F1A3BF,b121017898,ocn712992917,x,-
F059580C-002D-450B-B3C7-7513094BFC58,b121017904,ocn768997647,x,-
C21411B2-FC12-4AB9-834B-C64AAA650DEA,b121017928,ocn748286227,x,-
5A9F6F92-DE6C-4907-A143-621F54A8F2EB,b121017953,ocn759834653,x,-
0945DE57-C7C2-4419-AFDA-827B24D8461C,b121017965,ocn871353010,x,-
122FF273-A3F7-4E5E-872F-6E941FEB801E,b121018003,ocn811405837,x,-
B016362B-B42D-49A6-A154-05FEFB872700,b121018015,ocn768872358,x,-
BB699995-E923-4E0A-9247-C19B66A2EF57,b121018052,ocn759577999,x,-
BD2BF1E3-9FF1-4C99-B9CC-3B8EEF4A2274,b121018076,ocn754662378,x,-
0277C005-755F-43F1-88CC-4750C0EB09CD,b121018088,ocn768773493,x,-
229DFA58-1E35-4823-BED2-952949114BA1,b12101809x,ocn860833247,x,-
04A10E9F-CF71-418A-89D5-32E4792D0925,b121018143,ocn823655998,x,-
8A32713A-69E1-40BE-A43D-3E3256C1DB70,b121018179,ocn851417599,x,-
A95328A9-F3EE-41E7-8E84-F818D97E591A,b121018180,ocn860770481,x,-
32F64DD5-B724-4AFB-9B7D-098C186D9F92,b121018209,ocn854998673,x,-
02069B26-2496-411B-BDD3-36D9785C4691,b121018222,ocn759836309,x,-
5FE25319-5E82-452E-83AE-9A5DD114FD54,b121018258,ocn863045435,x,-
350327FA-E427-41C9-82FF-739A71E8082A,b121018271,ocn774281338,x,-
703449A2-B10F-4A4B-8FDF-DDB2B965196B,b121018313,ocn811349759,x,-
FACFD1A4-60C5-496F-936D-17E854BD6E58,b121018362,ocn858875690,x,-
BA41EB96-6E91-4F35-9532-D4478B20C019,b121018386,ocn759581306,x,-
6551AD08-31CC-4501-8CD1-6479CBAB20DD,b121018398,ocn748286704,x,-
165B9AA0-6C0A-41BF-BC2C-4A57BC209C11,b121018428,ocn759829023,x,-
99FF5CDF-BB77-4FA1-82E9-790E2C7756AB,b12101843x,ocn857066781,x,-
28ABE6BD-482B-4A0F-BD19-2E8968ADD411,b121018441,ocn748286686,x,-
43163A0B-B4AC-4061-9B3C-33161D655449,b121018453,ocn759828964,x,-
BDCE92AC-6574-4B1D-A9BF-BCBAEF5796A5,b121018465,ocn852253756,x,-
E79A278E-064E-47C0-A5C6-85EF05C56C89,b12101857x,ocn797834035,x,-
76002E74-F4E1-4A21-BD4F-27EAB11F3D4F,b121018623,ocn773583223,x,-
ED392C7E-F84B-46F4-A721-34FB4D8DF856,b121041438,ocn759580800,x,-
3F38E431-B9F6-4AF6-9A20-202C75D9E67D,b121041463,ocn860774832,x,-
49B9A315-0094-4D68-97CB-A951382AC0A2,b121041487,ocn759835944,x,-
2D8B7C03-ED21-49E0-B680-F64105F1C61B,b121041530,ocn781940531,x,-
25138FDE-3FBF-4162-BCDC-868208938864,b121041542,ocn808347248,x,-
11F71F8C-6CE3-413F-8EE4-2C66B9A6AA2C,b121041554,ocn858972588,x,-
EDD36454-9F27-495E-B504-5C9A93A75B5F,b121041578,ocn785784620,x,-
07713191-16BB-446F-A40D-52F0422DEC83,b121059315,ocn816764948,x,-
32F36D67-45C1-4552-90DB-99D58E6DA4DB,b121059327,ocn816764948,x,-
34124FC2-A44C-4FBC-95F7-D68E2DBF6D8F,b121084486,ocn837635827,x,-
3FA894B1-D5A6-4010-B673-95FB750F562F,b121114818,ocn892991789,x,-
DCB4CC17-93F8-48D4-BD32-13351F3B6763,b12111482x,ocn966310628,x,-
E2E4E4B5-2EA6-43FD-8AE7-0C2F4749FA60,b121118885,ocn605066083,x,-
5C97F44A-2E20-451F-9090-CECC88D80A16,b121118976,ocn710061458,x,-
5CE3C75F-7054-44F3-B216-75688A873D24,b121119130,ocn953998714,x,-
C9F067B2-C09D-4DA5-928F-61B841918991,b121127461,ocn904248533,z,-
C79ECDF7-3137-4531-831E-D38CE8AD3963,b121156382,ocn773582823,x,-
101B5654-A63C-491A-836E-EAFE12F9075C,b121160506,ocn535228349,x,-
ADC8A07C-CD5E-4DFB-A58A-9BFA5C8C8B53,b121160750,ocn944952327,x,-
0691607D-87B0-434E-BE14-F4C9215B7739,b121162849,ocn837167929,x,-
CE8D8A1A-B424-43B3-954B-E615E971A078,b121162953,ocn837167929,x,-
12072DDE-68F1-4374-8177-FB039EC39310,b121165966,ocn933525504,x,-
1AC7BEAA-A5DB-409B-AD9E-4C9944BE844A,b121166211,ocn936060561,x,-
54C40784-2F3E-4245-9602-DAB2D31F0E64,b121166260,ocn936699991,x,-
67BAF852-F51E-485E-B3F2-20DFA327E627,b121166296,ocn936700789,x,-
0B1DE842-38E9-48C8-87F5-251BD2C99B03,b121166326,ocn938537588,x,-
8352ECC0-9CB2-4A44-8D54-0A2A14B12C96,b121166338,ocn939521606,x,-
A53CDBA5-1A5B-4FF4-A262-4625D75F3E3A,b121166375,ocn940560610,x,-
BD21E7DB-464B-42D7-A6EF-B9B117136614,b121168384,ocn962260533,x,-
078F6F6F-3BEB-4EA8-BA1E-E123132DBE45,b121169777,ocn990296626,x,-
9B3AE60D-A118-4E9A-859C-C2E95545EE4D,b121196008,on1023025832,x,-
E364FAB8-756D-4AF1-8960-BC60E01AAABF,b12119601x,on1023027140,x,-
73D725E0-7342-4B1A-AD10-99ABD7AF440D,b121196021,on1023027334,x,-
78DDF2C6-6F1B-4852-B759-8704937231DE,b121196033,on1023027531,x,-
96355135-F07C-4ADA-B63B-FC38171A5107,b121196045,on1023036793,x,-
CB30BA36-E1CF-42C8-8E62-0791DA8F09B4,b121196057,on1023038054,x,-
D873E46C-DA89-476F-8929-7DF13894A64B,b121196069,on1023038131,x,-
9B3AE60D-A118-4E9A-859C-C2E95545EE4D,b121226906,on1023025832,x,-
E364FAB8-756D-4AF1-8960-BC60E01AAABF,b121226918,on1023027140,x,-
73D725E0-7342-4B1A-AD10-99ABD7AF440D,b12122692x,on1023027334,x,-
78DDF2C6-6F1B-4852-B759-8704937231DE,b121226931,on1023027531,x,-
96355135-F07C-4ADA-B63B-FC38171A5107,b121226943,on1023036793,x,-
CB30BA36-E1CF-42C8-8E62-0791DA8F09B4,b121226955,on1023038054,x,-
D873E46C-DA89-476F-8929-7DF13894A64B,b121226967,on1023038131,x,-
D312F4E0-538A-4E51-AB45-BDA9C25597DF,b121228290,on1025342367,x,-
E76F7E70-4DBD-4542-AF60-913A7558AA12,b121304085,on1029760813,x,-
BBAE0655-A9D4-4A69-B9CE-7A0A3F00D740,b121304103,on1029760882,x,-
E76F7E70-4DBD-4542-AF60-913A7558AA12,b121304632,on1029760813,x,-
BBAE0655-A9D4-4A69-B9CE-7A0A3F00D740,b121304644,on1029760882,x,-
55C907CF-DA73-458E-B180-2A620BD07808,b12138858x,ocn935495403,x,-
96FAC2EF-0E1B-4898-AF99-75EC62FC8325,b121408796,ocm71341050,z,-
96FAC2EF-0E1B-4898-AF99-75EC62FC8325,b121408796,ocm71341050,z,-
BCB623AF-5159-4132-AEBB-DF9E2176C192,b121408802,ocn944120491,z,-
BCB623AF-5159-4132-AEBB-DF9E2176C192,b121408802,ocn944120491,z,-
8579C063-01C1-4DF7-A690-CB5D828EB3FA,b121408814,on1005922352,z,-
8579C063-01C1-4DF7-A690-CB5D828EB3FA,b121408814,on1005922352,z,-
E0795AEC-BB0A-4BD0-AAA2-77B67D6259B2,b121408826,ocn965378845,z,-
E0795AEC-BB0A-4BD0-AAA2-77B67D6259B2,b121408826,ocn965378845,z,-
B93F0A11-F8BE-4479-8667-D733D8FE9178,b121408838,on1038069442,z,-
B93F0A11-F8BE-4479-8667-D733D8FE9178,b121408838,on1038069442,z,-
BA60C3FC-D878-43C1-B281-8469053786E3,b12140884x,on1023431082,z,-
BA60C3FC-D878-43C1-B281-8469053786E3,b12140884x,on1023431082,z,-
323E1C71-2578-40A4-9F08-A573AAB855D1,b121408851,on1037273157,z,-
323E1C71-2578-40A4-9F08-A573AAB855D1,b121408851,on1037273157,z,-
F65AEEBB-35D4-44D6-A8EB-5E30AF30BECC,b121408863,on1033673920,z,-
F65AEEBB-35D4-44D6-A8EB-5E30AF30BECC,b121408863,on1033673920,z,-
5F898736-7498-4460-91E0-F306DC171A89,b121408875,on1035846471,z,-
5F898736-7498-4460-91E0-F306DC171A89,b121408875,on1035846471,z,-
E4481B8D-E765-4A36-A45F-A290E5BAF396,b121408887,on1029253152,z,-
E4481B8D-E765-4A36-A45F-A290E5BAF396,b121408887,on1029253152,z,-
5F87F8B6-B430-4FB0-A85B-AA368769DADC,b121408899,on1002304369,z,-
5F87F8B6-B430-4FB0-A85B-AA368769DADC,b121408899,on1002304369,z,-
C8AB5327-3C07-4231-BBDE-BF0B15FBB5D4,b121408905,on1032338829,z,-
C8AB5327-3C07-4231-BBDE-BF0B15FBB5D4,b121408905,on1032338829,z,-
1AAFE916-588C-4B59-8E4A-4C29268E19E1,b121408917,ocn988027056,z,-
1AAFE916-588C-4B59-8E4A-4C29268E19E1,b121408917,ocn988027056,z,-
2342FA3B-07EA-47BC-AB14-06A848532C1D,b121408929,on1023574325,z,-
2342FA3B-07EA-47BC-AB14-06A848532C1D,b121408929,on1023574325,z,-
DAAD0C26-7E63-4754-8204-101DB9C25B93,b121408930,on1033673963,z,-
DAAD0C26-7E63-4754-8204-101DB9C25B93,b121408930,on1033673963,z,-
8BE965FF-987E-4485-9C44-2DFD6C45FC8F,b121408942,ocn992973033,z,-
8BE965FF-987E-4485-9C44-2DFD6C45FC8F,b121408942,ocn992973033,z,-
BB4601FA-B7A3-46E8-A63F-F427265E901C,b121408954,ocn985444315,z,-
BB4601FA-B7A3-46E8-A63F-F427265E901C,b121408954,ocn985444315,z,-
81DFA5E4-EC1C-4588-8EA9-1269B951CF3E,b121408966,on1035846469,z,-
81DFA5E4-EC1C-4588-8EA9-1269B951CF3E,b121408966,on1035846469,z,-
C0796B36-EB64-482D-AC90-4E286A1F1062,b121408978,on1029760425,z,-
C0796B36-EB64-482D-AC90-4E286A1F1062,b121408978,on1029760425,z,-
513816AF-FD44-4011-9E3B-8EACF234AA96,b12140898x,ocn987793335,z,-
513816AF-FD44-4011-9E3B-8EACF234AA96,b12140898x,ocn987793335,z,-
19135F15-9975-432C-B120-3561CA935068,b121408991,on1032375625,z,-
19135F15-9975-432C-B120-3561CA935068,b121408991,on1032375625,z,-
A4C0B07E-274F-4346-9851-03E8ABEEA660,b121409004,on1021175615,z,-
A4C0B07E-274F-4346-9851-03E8ABEEA660,b121409004,on1021175615,z,-
1247E8DE-B68A-4E08-AE9B-F42B58F0ECC7,b121409016,on1040072517,z,-
1247E8DE-B68A-4E08-AE9B-F42B58F0ECC7,b121409016,on1040072517,z,-
FC59E2F2-3714-444C-A9D3-61C8C22E8995,b121409028,on1033673898,z,-
FC59E2F2-3714-444C-A9D3-61C8C22E8995,b121409028,on1033673898,z,-
AE99C153-F093-481E-A8F1-43C7798BCFD9,b12140903x,on1037273265,z,-
AE99C153-F093-481E-A8F1-43C7798BCFD9,b12140903x,on1037273265,z,-
732805C0-7239-4641-835D-241AF2D63DD1,b121409041,on1032375378,z,-
732805C0-7239-4641-835D-241AF2D63DD1,b121409041,on1032375378,z,-
A098A170-C7B2-4452-8F0A-089E9D9FE83B,b121409053,on1040073071,z,-
A098A170-C7B2-4452-8F0A-089E9D9FE83B,b121409053,on1040073071,z,-
6BEC86EC-52D7-4867-8BA0-15CE7F78E004,b121409065,on1041153083,z,-
6BEC86EC-52D7-4867-8BA0-15CE7F78E004,b121409065,on1041153083,z,-
831AA66A-D861-4309-A162-5BA6D912B526,b121409077,on1022265959,z,-
831AA66A-D861-4309-A162-5BA6D912B526,b121409077,on1022265959,z,-
CDD3319D-8C86-4DDF-9384-2B0619ADEFB2,b121409089,on1031707026,z,-
CDD3319D-8C86-4DDF-9384-2B0619ADEFB2,b121409089,on1031707026,z,-
9E42E26B-7FB9-40AA-B1F8-7E9A9B8D7FD2,b121409090,on1037273242,z,-
9E42E26B-7FB9-40AA-B1F8-7E9A9B8D7FD2,b121409090,on1037273242,z,-
1207284F-2917-488B-B6DE-291A4C085BF7,b121409107,on1032376739,z,-
1207284F-2917-488B-B6DE-291A4C085BF7,b121409107,on1032376739,z,-
B14AA504-6542-48C8-9430-EE61047CCCB3,b121409119,on1029760369,z,-
B14AA504-6542-48C8-9430-EE61047CCCB3,b121409119,on1029760369,z,-
957BBF1A-ADEF-487B-A328-4D608B81B233,b121409120,on1038069286,z,-
957BBF1A-ADEF-487B-A328-4D608B81B233,b121409120,on1038069286,z,-
B7D98AA8-7CC1-41DA-A470-9E0F710D2E82,b121409132,on1037273138,z,-
B7D98AA8-7CC1-41DA-A470-9E0F710D2E82,b121409132,on1037273138,z,-
FC9B6587-1D5B-454F-A9C3-61CE1645B3FA,b121409144,on1039079996,z,-
FC9B6587-1D5B-454F-A9C3-61CE1645B3FA,b121409144,on1039079996,z,-
65B90FC0-1C50-411B-98AD-29ACE2E523BF,b121409156,ocn992972378,z,-
65B90FC0-1C50-411B-98AD-29ACE2E523BF,b121409156,ocn992972378,z,-
458DF3CD-D497-4DC3-94CF-0ABFD93E7C28,b121409168,on1010952285,z,-
458DF3CD-D497-4DC3-94CF-0ABFD93E7C28,b121409168,on1010952285,z,-
DF81BFB0-ED6D-4A48-9700-054002827614,b12140917x,on1003643189,z,-
DF81BFB0-ED6D-4A48-9700-054002827614,b12140917x,on1003643189,z,-
0508EA57-E74F-4BDC-828F-B1130F936152,b121409181,on1039079628,z,-
0508EA57-E74F-4BDC-828F-B1130F936152,b121409181,on1039079628,z,-
DF55E3DF-F9F2-45D0-BFF0-65A225A9196D,b121409193,on1022266417,z,-
DF55E3DF-F9F2-45D0-BFF0-65A225A9196D,b121409193,on1022266417,z,-
700FEE8A-1C6D-4A48-B9F0-BB73FDB89B36,b12140920x,on1017752037,z,-
700FEE8A-1C6D-4A48-B9F0-BB73FDB89B36,b12140920x,on1017752037,z,-
F6E6A1F3-5ECD-4B2F-B3DA-9776DFDE7972,b121409211,ocn935527047,z,-
F6E6A1F3-5ECD-4B2F-B3DA-9776DFDE7972,b121409211,ocn935527047,z,-
D9569A1F-4917-431B-A2A2-F7233BB676AA,b121409223,on1035214661,z,-
D9569A1F-4917-431B-A2A2-F7233BB676AA,b121409223,on1035214661,z,-
08464D86-2E00-4F10-A18A-35D09219811B,b121409235,ocn962360390,z,-
08464D86-2E00-4F10-A18A-35D09219811B,b121409235,ocn962360390,z,-
0882A436-AF01-4F3D-BC4B-B521C31FC7F8,b121409247,on1029252966,z,-
0882A436-AF01-4F3D-BC4B-B521C31FC7F8,b121409247,on1029252966,z,-
6114476A-7FD3-4C05-B0DC-90369162AD4C,b121409259,on1037273149,z,-
6114476A-7FD3-4C05-B0DC-90369162AD4C,b121409259,on1037273149,z,-
AFD9C2DE-B77A-4B68-A97F-9D93BE391A04,b121409260,on1032376135,z,-
AFD9C2DE-B77A-4B68-A97F-9D93BE391A04,b121409260,on1032376135,z,-
9684EFD0-E3D4-4E34-8536-2E2C41E7EF4A,b121409272,ocn987298283,z,-
9684EFD0-E3D4-4E34-8536-2E2C41E7EF4A,b121409272,ocn987298283,z,-
7A56AE70-41BB-42BF-A95B-F7CE473386FC,b121409284,on1035214146,z,-
7A56AE70-41BB-42BF-A95B-F7CE473386FC,b121409284,on1035214146,z,-
37A6AFB2-40C8-41E9-A2BD-B1D0D8504E19,b121409296,on1022266802,z,-
37A6AFB2-40C8-41E9-A2BD-B1D0D8504E19,b121409296,on1022266802,z,-
9C5C7A29-31AE-4FFD-A5AE-025A0C9F6B43,b121409302,on1017752225,z,-
9C5C7A29-31AE-4FFD-A5AE-025A0C9F6B43,b121409302,on1017752225,z,-
7931EF27-8AFC-4742-A7B4-34DF267453C9,b121409314,on1035213893,z,-
7931EF27-8AFC-4742-A7B4-34DF267453C9,b121409314,on1035213893,z,-
0B914534-4F12-4650-8121-2165A8EEBB3A,b121409326,on1033673912,z,-
0B914534-4F12-4650-8121-2165A8EEBB3A,b121409326,on1033673912,z,-
6F65FED7-7CF5-4A9D-833A-63A09A8B2E9F,b121409338,on1011550093,z,-
6F65FED7-7CF5-4A9D-833A-63A09A8B2E9F,b121409338,on1011550093,z,-
263B305E-E614-4698-AC14-3F84BE3945FC,b12140934x,ocn991257309,z,-
263B305E-E614-4698-AC14-3F84BE3945FC,b12140934x,ocn991257309,z,-
5473A76F-3F1F-4D47-8F41-25EC21A5F4BA,b121409351,on1032376560,z,-
5473A76F-3F1F-4D47-8F41-25EC21A5F4BA,b121409351,on1032376560,z,-
2B1C8CFA-876D-4C92-978E-C6F9F561C5ED,b121409363,on1038069444,z,-
2B1C8CFA-876D-4C92-978E-C6F9F561C5ED,b121409363,on1038069444,z,-
955D6660-DE70-4DC2-B26C-B9357A21FD78,b121409375,ocn987436182,z,-
955D6660-DE70-4DC2-B26C-B9357A21FD78,b121409375,ocn987436182,z,-
9E1195C1-A330-4366-BADC-1B8204639C31,b121409387,on1017752388,z,-
9E1195C1-A330-4366-BADC-1B8204639C31,b121409387,on1017752388,z,-
B5A325B3-05A1-4FE4-B316-08593CE3532F,b121409399,on1032376760,z,-
B5A325B3-05A1-4FE4-B316-08593CE3532F,b121409399,on1032376760,z,-
98B835CF-F6F5-4851-BF65-3A9E1E882664,b121409405,on1035213920,z,-
98B835CF-F6F5-4851-BF65-3A9E1E882664,b121409405,on1035213920,z,-
AFC82720-0F75-4CF2-9820-C9A05E5B0533,b121409417,on1041153356,z,-
AFC82720-0F75-4CF2-9820-C9A05E5B0533,b121409417,on1041153356,z,-
F0883934-A25F-4B52-889A-79F0FA4B5BD2,b121409429,on1033674509,z,-
F0883934-A25F-4B52-889A-79F0FA4B5BD2,b121409429,on1033674509,z,-
5BCD1E26-44D7-4F65-BB5B-CCEB6B9C8F29,b121409430,on1021175117,z,-
5BCD1E26-44D7-4F65-BB5B-CCEB6B9C8F29,b121409430,on1021175117,z,-
D5843BF6-A4D2-4EFA-BA96-F8BF9F7DFF6F,b121409442,on1038069440,z,-
D5843BF6-A4D2-4EFA-BA96-F8BF9F7DFF6F,b121409442,on1038069440,z,-
BC381194-25B4-41B9-886A-2F6847298356,b121409454,on1035214010,z,-
BC381194-25B4-41B9-886A-2F6847298356,b121409454,on1035214010,z,-
991A7729-0804-4D1C-8001-816B3F768F17,b121409466,on1001024510,z,-
991A7729-0804-4D1C-8001-816B3F768F17,b121409466,on1001024510,z,-
4B9D4287-4ECD-4E6B-B46D-CBDC6E529BFB,b121409478,on1041153087,z,-
4B9D4287-4ECD-4E6B-B46D-CBDC6E529BFB,b121409478,on1041153087,z,-
471E9FCC-19E3-4563-BDCD-8275A07D9C06,b12140948x,on1005922375,z,-
471E9FCC-19E3-4563-BDCD-8275A07D9C06,b12140948x,on1005922375,z,-
07B69B60-A479-41A5-BAF0-F26696C9303C,b121409491,on1032376241,z,-
07B69B60-A479-41A5-BAF0-F26696C9303C,b121409491,on1032376241,z,-
0937703A-FCA1-499D-B29A-0462F0703F6E,b121409508,on1037947310,z,-
0937703A-FCA1-499D-B29A-0462F0703F6E,b121409508,on1037947310,z,-
D836AC97-8C00-4B3B-96D1-BC2FD7373520,b12140951x,on1004851698,z,-
D836AC97-8C00-4B3B-96D1-BC2FD7373520,b12140951x,on1004851698,z,-
ECB9C1CF-B7E8-4515-A3C8-C7708A464D37,b121409521,on1033673990,z,-
ECB9C1CF-B7E8-4515-A3C8-C7708A464D37,b121409521,on1033673990,z,-
42D6AAF4-AB27-4CDA-9D09-0705C3E5A292,b121409533,ocn980300906,z,-
42D6AAF4-AB27-4CDA-9D09-0705C3E5A292,b121409533,ocn980300906,z,-
70EB7C09-1B0B-4646-B28D-12E907B43423,b121409545,on1040085729,z,-
70EB7C09-1B0B-4646-B28D-12E907B43423,b121409545,on1040085729,z,-
46B04A8F-39B7-416F-AB90-9B5A9DEA590A,b121409557,on1029252943,z,-
46B04A8F-39B7-416F-AB90-9B5A9DEA590A,b121409557,on1029252943,z,-
22293E98-D267-49AD-A4E7-B827D7E6C322,b121409569,on1039079989,z,-
22293E98-D267-49AD-A4E7-B827D7E6C322,b121409569,on1039079989,z,-
711107BE-59D5-4FB0-8663-A3F06489FEF5,b121409570,on1035634805,z,-
711107BE-59D5-4FB0-8663-A3F06489FEF5,b121409570,on1035634805,z,-
0D487835-48E3-41FA-A630-4A1F2F306EBD,b121409582,on1028734785,z,-
0D487835-48E3-41FA-A630-4A1F2F306EBD,b121409582,on1028734785,z,-
90F34EC0-E317-4D59-BA4A-0C8CA036648D,b121409594,on1029760158,z,-
90F34EC0-E317-4D59-BA4A-0C8CA036648D,b121409594,on1029760158,z,-
A47F4948-DF30-485E-BB0A-900E28CA78D1,b121409600,on1038069469,z,-
A47F4948-DF30-485E-BB0A-900E28CA78D1,b121409600,on1038069469,z,-
D61F527F-1D12-468B-9C98-E67E71A1F9BB,b121409612,on1040072765,z,-
D61F527F-1D12-468B-9C98-E67E71A1F9BB,b121409612,on1040072765,z,-
251E2349-151C-4A7A-9868-BBFC0C34BD0C,b121409624,on1015336189,z,-
251E2349-151C-4A7A-9868-BBFC0C34BD0C,b121409624,on1015336189,z,-
8FE01A6B-0F72-4465-9505-2869E304B276,b121409636,on1030578863,z,-
8FE01A6B-0F72-4465-9505-2869E304B276,b121409636,on1030578863,z,-
6131952A-2BE3-4D7D-81A5-56953C3819BA,b121409648,ocn991855378,z,-
6131952A-2BE3-4D7D-81A5-56953C3819BA,b121409648,ocn991855378,z,-
69E90529-08DA-4B9D-9F6A-47ECDFCAE8D8,b12140965x,on1038069441,z,-
69E90529-08DA-4B9D-9F6A-47ECDFCAE8D8,b12140965x,on1038069441,z,-
4253B408-959B-49A1-9125-E3DCADAAD732,b121409661,on1004424078,z,-
4253B408-959B-49A1-9125-E3DCADAAD732,b121409661,on1004424078,z,-
E9B5DDA7-58FC-405F-83E4-49B13A9B9EC8,b121409673,on1039079982,z,-
E9B5DDA7-58FC-405F-83E4-49B13A9B9EC8,b121409673,on1039079982,z,-
32884670-E451-44B2-8EFD-98861B20EFAF,b121409685,on1016157892,z,-
32884670-E451-44B2-8EFD-98861B20EFAF,b121409685,on1016157892,z,-
