overdriveNo,bibNo,controlNo,format,status
3D3E1685-F631-40EE-87CD-9B229E5FC89C,b119354834,ocn900194027,x,-
D4CD2A8F-187B-40D9-93EE-CB08BA98C2AB,b119354834,ocn900194027,x,-
7ED275F8-B1BB-4B5A-95A1-88E9EA7B6514,b11935486x,ocn904292324,x,-
35A0392B-DE89-4ADE-B964-864F60CD978A,b11935486x,ocn904292324,x,-
1469407E-4136-4C30-AF14-8679517EFBF6,b119354883,ocn904405289,x,-
BA75EE36-7804-496B-AB2E-01BC68B70348,b119354883,ocn904405289,x,-
59B8C7CE-887B-4019-93C6-A21EF517052A,b119354901,ocn906028793,x,-
66531EDF-ECC3-4A97-81F4-759D5180C11F,b119354901,ocn906028793,x,-
ECABAA13-C31F-47A6-840B-000BF2CAB00E,b119354998,ocn910968302,x,-
B05969F5-71BE-44DD-9675-B9177C0E3B70,b119354998,ocn910968302,x,-
D76E169E-1BEB-48DD-A4A5-F6130475DC99,b11935505x,ocn918556958,x,-
A464D008-0930-4BBC-8318-393AE8B3CE3D,b11935505x,ocn918556958,x,-
AE95E4EA-90FA-4A8A-BA97-C6DC4078BF26,b119355061,ocn918595955,x,-
BA3C3C7B-75E5-4D2A-84F0-7BBB12A88CDE,b119355061,ocn918595955,x,-
E09EEC4D-6B54-4774-986D-10E3F9AA0FB4,b119355425,ocn933299047,x,-
91FB005A-F1E2-486A-B223-004A48F3CA0A,b119355425,ocn933299047,x,-
398AF993-5245-4DA7-B88E-A41E15CC239F,b119355449,ocn933840428,x,-
D0DE8FDA-082F-4930-9A64-3019F7B3A3AC,b119355449,ocn933840428,x,-
E23DDF09-DDD2-4E9C-BBB7-AAD8207EAE63,b119356259,ocn939593204,x,-
DBB6EEDF-8199-40D5-B240-6AEE1F06DE67,b119356259,ocn939593204,x,-
C116918A-6DF4-4E02-8776-2B93C69C8642,b119356338,ocn939595506,x,-
18346059-5874-4026-BCB1-AE419E6DF1D5,b119356338,ocn939595506,x,-
05807319-71F1-46C5-B2E7-D838E423DE92,b119358475,ocn944029680,x,-
49446209-E47C-4828-A575-3BDCCA647DF4,b119358475,ocn944029680,x,-
239EAB73-A3DD-4FBB-ACAE-B1BD02883E92,b119358487,ocn944029742,x,-
AD4CE92E-AD8F-44E7-A8B4-8D625AA3681B,b119358487,ocn944029742,x,-
4638269D-4784-4634-89DB-E62718646281,b119358499,ocn944029931,x,-
4ED96EC8-5D01-40E5-9C2A-8AAC35FD3657,b119358499,ocn944029931,x,-
D3BD8EC5-1D16-4334-BEB3-4E9C6D9FCD1C,b119358505,ocn944030296,x,-
9FE08536-96DB-4F03-BF22-F8B3066F2C8D,b119358505,ocn944030296,x,-
AEE34FCE-25EF-4CC1-98F1-8616C8624208,b119358529,ocn944030350,x,-
74545B20-3FD7-49F6-ABD2-E5F94A705218,b119358529,ocn944030350,x,-
EFB939F6-2058-4201-AB49-1F4DF16E311A,b119358657,ocn944231426,x,-
38BF1ED0-F907-4725-9657-D72B4F6CD2F3,b119358657,ocn944231426,x,-
776A7555-BCDF-407F-A59C-4C82F25DDD15,b119358669,ocn944231507,x,-
3228F5A7-7B57-40C3-A216-013C31648A0F,b119358669,ocn944231507,x,-
B6A5DC8D-F939-4E05-863E-12F5916B800C,b119358670,ocn944231858,x,-
8E8AB2FD-06DA-4249-8259-F440DA153ACA,b119358670,ocn944231858,x,-
6134D175-4537-455F-87A8-BF4967A55077,b119360068,ocn730446566,x,-
6F434937-8CE2-4522-9393-3A836B8DB036,b119360068,ocn730446566,x,-
52EA8995-6CE4-4526-A14A-01927181EFE1,b11936010x,ocn755761416,x,-
D9C9C389-8E61-4639-9C50-65CAE832CF3F,b11936010x,ocn755761416,x,-
BE3EA43D-E9D9-4D06-A98E-547A2F840213,b119360111,ocn793605212,x,-
AE2F7D30-136C-45B5-B2B0-05EADA52E377,b119360111,ocn793605212,x,-
8A53E306-1802-495A-9B2D-CD529BDA44C4,b119360147,ocn881430580,x,-
5DBACCC8-9514-4FFE-B65B-AD9FFE6F4722,b119360147,ocn881430580,x,-
684D10B3-A167-42C2-A582-E8C065808EF7,b119360159,ocn892114718,x,-
C5E2E6F5-EE76-4FA5-B5E0-F7435D0AC6F1,b119360159,ocn892114718,x,-
CBC72B39-9C7B-4C49-9FBC-5DCAA00602A4,b11936055x,ocn944952126,x,-
B20C9114-CE12-442E-AB75-EAD09F986BE7,b11936055x,ocn944952126,x,-
871DFBAC-7B89-4AC2-B19C-55345F125F3B,b119360561,ocn944952267,x,-
2D419717-FB67-48C2-A851-C84E5B7E4408,b119360561,ocn944952267,x,-
4C4810BC-960B-4020-9605-B31C9E9936C3,b119367191,ocn896850346,x,-
74C1C6F8-DE5C-4258-9E34-88A9E62190AC,b119367191,ocn896850346,x,-
B3D28BCD-3E7C-44C3-AF35-0EAA947675D4,b11936721x,ocn923009580,x,-
0B93C533-7121-440C-A8D9-27A8B9A9C396,b11936721x,ocn923009580,x,-
FAA33EE2-5858-4263-BE0C-93BA923850EA,b11938761x,ocn939522968,x,-
BB9AB661-E5D5-43F6-9A58-7656FFBDF1D4,b11938761x,ocn939522968,x,-
E2512C8A-5814-4809-A851-F496A6E18DE8,b119387682,ocn933526139,x,-
725B93F2-AA30-4D31-AF88-DCDFAFC315E0,b119387682,ocn933526139,x,-
A96C65FB-8C1A-44BA-84FB-4B6AAF444D5C,b119388261,ocn857714188,x,-
56441C25-3E39-443D-9137-46B155CAC687,b119388261,ocn857714188,x,-
DC5EA7A5-417C-41BA-B9A1-641BB2743641,b119388315,ocn944240292,x,-
886D1F64-AFFA-47D7-B507-481A3602D8E9,b119388315,ocn944240292,x,-
FB2B7B83-F47C-48F2-8523-607E77E1D62B,b119388790,ocn945653986,x,-
9AFACC66-B959-412B-BB6F-DEA84CAD7C88,b119388790,ocn945653986,x,-
452C0134-C397-4F04-BFE0-C98EB55E587E,b119388881,ocn776857471,x,-
18F63BBA-D572-4BBC-8998-296A3258D639,b119388881,ocn776857471,x,-
0F5C9C94-BBE4-4B02-9982-3CC19E19F446,b119389083,ocn666442833,x,-
B23C8FAA-CF8E-4FDA-8B16-228477453B8E,b119389083,ocn666442833,x,-
771B0151-16DB-4761-A599-A0EBD5282693,b119389095,ocm77073406,x,-
655DF3F8-ABB0-4FE9-897E-3546EDD3C361,b119389095,ocm77073406,x,-
C9D3FBFB-1480-43F6-A3E9-74A3E059225A,b119389101,ocn774692727,x,-
54869E34-7941-4A84-BBF2-13E61B972E50,b119389101,ocn774692727,x,-
F64CDF95-03BF-4BC2-A253-1A3BE42FBB33,b119389137,ocn781492009,x,-
D0A4F0EC-C7D3-4056-A9F2-0C4534653E9F,b119389137,ocn781492009,x,-
09A00F1E-02F4-46A9-A083-37CC3D1277A7,b119389149,ocn787843970,x,-
3F2B73CE-8A07-415B-BB98-14747ADBCF35,b119389149,ocn787843970,x,-
3106342B-5865-456C-88E1-364E38446C89,b119389162,ocn824512546,x,-
794C998F-A5A8-4F1C-8FFD-E8D7D4ED9D88,b119389162,ocn824512546,x,-
74CCE5B6-5C13-47C8-A3E2-B011567D87AB,b119389174,ocn849921363,x,-
1D9E91BB-5198-4408-94E5-E7645D9017BB,b119389174,ocn849921363,x,-
6CD324AD-4A19-44DA-9AD8-A1FD5F2FCD93,b119389186,ocn866439535,x,-
1492FB3E-9CD4-4A2B-ACCA-1E128D99307D,b119389186,ocn866439535,x,-
134953F2-E530-43CB-89C9-E1E6E156A638,b119389277,ocn908670329,x,-
414D049C-DA94-45B3-8FFA-203E21739884,b119389277,ocn908670329,x,-
3FDCD612-D5F6-48D6-AB67-F99408669501,b119389319,ocn920466642,x,-
7D14CF76-C0EE-4B73-8367-2BFDA83A5ED6,b119389319,ocn920466642,x,-
74DC9144-0AF4-4987-B745-94C3E8FA9E0C,b119389496,ocn935529932,x,-
2CFECD9C-F3C3-4D42-B4D8-674EE1BB8E9E,b119389496,ocn935529932,x,-
4BD0535F-A615-4CA5-A152-1AACCC259C5B,b119389794,ocn945367446,x,-
9B7AD9EE-E521-4DD5-A2AC-45B49164C7AD,b119389794,ocn945367446,x,-
2FDA1D43-DE72-449F-9C25-807771F98887,b11939070x,ocn945729943,x,-
79F306C4-E91C-46A2-8A82-964839C36363,b11939070x,ocn945729943,x,-
AE166661-D039-4CF8-8609-D5146D2F993B,b119391247,ocn946072255,x,-
EA37B4EE-EA1E-42EB-A43C-7119E19269EB,b119391247,ocn946072255,x,-
FA6ADFDB-36AB-49E7-8030-4804499EA0C4,b119391260,ocn946072757,x,-
94B7E34E-2F01-4435-9B7D-B2D43F850C14,b119391260,ocn946072757,x,-
DB3741AE-6084-42E9-9205-02266B97C54E,b119391272,ocn946073623,x,-
B774B1B7-923C-49FA-99A7-50B5A095FFAF,b119391272,ocn946073623,x,-
09C67FEF-1BEE-41CC-803F-1D8CBF59564F,b119391296,ocn946073747,x,-
0F50E77F-6B6A-4452-8A60-D90B5B823839,b119391296,ocn946073747,x,-
67301A36-3A22-448D-AC49-EA39ECECA90B,b119392021,ocn928679966,x,-
52E89CB6-2AE4-4477-AC92-FF86AD6C4FDD,b119392021,ocn928679966,x,-
4B4D8486-DCA2-4D8C-8A7F-4719E7D52F8F,b119397419,ocn936063619,x,-
7871B76F-8C5B-4181-9EBD-88EC13CB938F,b119397419,ocn936063619,x,-
26AA2803-EE21-4723-935F-1935F2A1C06E,b119397493,ocn945368132,x,-
296DC75E-74EF-4BEA-924C-3F66CDE42304,b119397493,ocn945368132,x,-
82CAC829-B1AB-491B-AA42-BB4FD64B48B6,b11939750x,ocn945368219,x,-
150AE505-1273-4838-833F-05F361BF0FDA,b11939750x,ocn945368219,x,-
C43BBD57-28D9-4CA3-8098-068514615875,b119397511,ocn945368287,x,-
5E186D4D-6FA9-4CC1-841B-8BC50C020114,b119397511,ocn945368287,x,-
C1FC7E52-D4F1-43CE-AB31-020A4AF7B35A,b119397584,ocn946513471,x,-
C19F64F0-37F9-4A56-8146-15606D8FF549,b119397584,ocn946513471,x,-
24D4E4BD-C019-4BEA-BDB1-37410C7CCCA3,b119397961,ocn946734529,x,-
66D292D4-E19A-4A5F-B65D-EAF09A888A13,b119397961,ocn946734529,x,-
0ED6C98F-D295-4289-8A2F-055491E53272,b119397973,ocn946734869,x,-
1A831730-4189-4AE2-92EE-EF1E45EEED61,b119397973,ocn946734869,x,-
D9C8AD02-8199-4CE5-838A-886F925F37F3,b119421872,ocn605445041,x,-
22E72DBC-9EF1-40D6-9B7A-72D2C8ED2FFE,b119421872,ocn605445041,x,-
D062E4CD-77C3-4199-9B1F-AA5A94E05C54,b11942194x,ocn759837426,x,-
CDD7B7E5-EF33-42F7-9E2D-A0F9D13E5BD8,b11942194x,ocn759837426,x,-
237274C3-797C-4F5C-8A7A-20FA3A3741B5,b119421963,ocn771875352,x,-
B80A1222-DEB7-41E9-9905-97915797DF82,b119421963,ocn771875352,x,-
59AD76FA-9FB4-4540-9796-B1B900F08F72,b119421975,ocn778434466,x,-
29D0F48E-C22D-48CB-8995-15A71C2658C2,b119421975,ocn778434466,x,-
54D45076-C3E0-4643-B206-248FA503E549,b119421999,ocn811488656,x,-
06AF5D11-D684-4FCB-9869-25A962B4F164,b119421999,ocn811488656,x,-
78D1C60F-ACA4-455D-B04F-0D6278370844,b119422001,ocn811502634,x,-
D9ADC4F9-69DE-49A7-99FB-60E09F9C32DD,b119422001,ocn811502634,x,-
5BC65C2D-39AE-4094-8027-E64D2BEDD49B,b119422074,ocn865334213,x,-
93C9D1B0-B89B-4859-9FF7-60446EC706BA,b119422074,ocn865334213,x,-
7505F3A4-B7CF-4E83-B5A1-BE01116B3445,b119422098,ocn875640379,x,-
7FC77D4B-918F-4F1C-865A-2FD5B3073E74,b119422098,ocn875640379,x,-
4E50829B-5D23-4D10-A9EB-4DDA2E7D5D56,b119422116,ocn876159147,x,-
A7EB5E10-73F6-40BC-A846-CDE6DEAC4D00,b119422116,ocn876159147,x,-
EE7AFF4A-E67A-4A76-9393-DB7E22C8670C,b119422128,ocn877988928,x,-
E132152C-6A37-4C96-A93F-3409EBA92651,b119422128,ocn877988928,x,-
2EAC6C15-A64E-4446-9CFD-1616B202DACB,b11942213x,ocn878981633,x,-
597CE0C8-D7F2-4DD1-AABC-3419584C0B2A,b11942213x,ocn878981633,x,-
0A3DFA46-F2BC-4001-A55E-D4CC0E5B8CD3,b119422141,ocn880356521,x,-
4BF8AD9A-3C0A-4715-B4F0-053C6980A68E,b119422141,ocn880356521,x,-
74C8DFF0-1EE1-48C0-A945-09EFE3B5F32D,b119422177,ocn891771808,x,-
208F834D-8FCB-4DA2-B48E-4BE2B5C163A5,b119422177,ocn891771808,x,-
1674EEF8-9FA6-4D64-94D2-FD73928A9FC8,b119422189,ocn892114382,x,-
537024A3-1194-4D16-AFC6-F7D24FB22DDF,b119422189,ocn892114382,x,-
B39BAA43-DFB8-47D8-8F1B-9E3EFE97D1FC,b119422207,ocn893909517,x,-
9E7C8FD4-556B-45FF-B212-B6A82D11EF0B,b119422207,ocn893909517,x,-
AABA3D8B-81B0-4D13-970B-BADEA04CD9AD,b119422219,ocn898061557,x,-
16C74F62-871B-40EC-BDD1-4CAC7483CAAC,b119422219,ocn898061557,x,-
4539568D-EE6C-4AEC-94F9-DD8A1F4608AC,b119422232,ocn908094549,x,-
4BE3146D-E689-4625-879B-58360A1F009E,b119422232,ocn908094549,x,-
141DE500-D88A-44D8-A19F-6E97EF4FB646,b119422335,ocn924732874,x,-
CFFC859A-4B96-40DB-BD0F-B65B166B3479,b119422335,ocn924732874,x,-
B1E2FC29-9CFD-4861-BF37-3E6F39F4053B,b119423169,ocn936064066,x,-
65DB85A8-70CE-42B7-9759-5A5243AEEADA,b119423169,ocn936064066,x,-
187C767D-8D7B-4B53-BE4B-13FA693B32CA,b119446431,ocn789147706,x,-
79CD00D3-73C9-4C21-8867-D4E4F7930923,b119446431,ocn789147706,x,-
861101E2-BF5E-405C-A810-02517543B402,b119446455,ocn831847047,x,-
AE379A63-F5B6-4B65-8CED-3EB0C45670D6,b119446455,ocn831847047,x,-
DD018D52-36B7-472B-A7C0-625F1703F4F8,b119446467,ocn841481298,x,-
2F12DAB4-7D68-4CE6-8D60-342993AF036F,b119446467,ocn841481298,x,-
3E286B39-DA2D-4437-A545-22E2A14C6F46,b119446479,ocn848834326,x,-
C17BB32A-4C8D-4E9D-BBA4-EED967A0EDEF,b119446479,ocn848834326,x,-
61AB29C5-F7B5-4B89-8112-18916E0F9722,b119446522,ocn891789607,x,-
3F5C531E-5FD8-4B13-A590-9B5B7479506C,b119446522,ocn891789607,x,-
E33E2C3A-55EC-41EC-9B3E-13C3B3DE8656,b119446534,ocn892108482,x,-
F3A27B3B-44F2-4401-B741-5E5A2C488FFD,b119446534,ocn892108482,x,-
D06A67F1-C461-456A-B1E0-A211D224EAA3,b119446558,ocn915746734,x,-
C9E7EC6E-351A-43C8-AC09-4966B0BCF64D,b119446558,ocn915746734,x,-
DF0A5623-31DF-4883-B8F3-370F259AF72A,b119446637,ocn933401465,x,-
95FFEB22-77BF-40D8-B228-03AFC909A251,b119446637,ocn933401465,x,-
E7F69F14-D39D-470D-9C01-42BA0465FA56,b119447058,ocn945971314,x,-
8B1F46DE-85CB-4173-8E0F-5397C4E73068,b119447058,ocn945971314,x,-
76098E8C-15D4-46DD-B893-6DF48EC25124,b119447174,ocn947811117,x,-
94BD6EB3-0387-4245-A3A9-64B51E632C4F,b119447174,ocn947811117,x,-
7AA23D30-54E7-4709-B7D4-06A072B1522A,b119447782,ocn922930680,x,-
869379C3-3221-4F98-8238-364D11B9558C,b119447782,ocn922930680,x,-
ABEE8613-77AC-4B66-B1B9-1FA26968DB2B,b119448233,ocn944505564,x,-
68128C79-AEBA-43A0-AC71-E0DA4C7DB225,b119448233,ocn944505564,x,-
0E405E41-351B-486C-907D-9791F3BDCCC5,b119448282,ocn885443503,x,-
38F57F12-F192-4B5A-AEB2-76BA863EF990,b119448282,ocn885443503,x,-
93B46A7E-8179-42ED-B35E-5A2E0E12867A,b119448300,ocn900790241,x,-
DB6DA623-228D-4016-A24C-CFD60E249F06,b119448300,ocn900790241,x,-
8BF51124-1396-493E-B88A-2435F46B3993,b119448324,ocn908103134,x,-
84ECBFEA-1165-4DBF-A8D3-7D00FE71A391,b119448324,ocn908103134,x,-
204DDCA1-1F92-474F-B374-9FD37B77DB85,b119448336,ocn915569224,x,-
4F967628-25B0-43AF-80C6-D3C401295D4B,b119448336,ocn915569224,x,-
2B9427FF-177C-401E-8B92-FFD9C49BF083,b11944835x,ocn921994728,x,-
A4876B9D-4B57-432A-80AC-E2CC65D17A3C,b11944835x,ocn921994728,x,-
9314D23C-D028-4702-BD46-BFE998FE67D4,b119448622,ocn941952034,x,-
8A640B21-6890-4887-A450-99E0E253E682,b119448622,ocn941952034,x,-
A3B9D39E-5D3C-4292-8035-022BEF5706C8,b119448713,ocn945556582,x,-
DFB78AF3-6D74-4CF0-A46E-0C9C4B9C2AFF,b119448713,ocn945556582,x,-
643F03C0-8402-4EA2-8859-61AC9FC9004B,b119448798,ocn946606243,x,-
465BEC3B-1757-4116-BD54-600401823164,b119448798,ocn946606243,x,-
4A0CF485-08B0-4C93-94B5-9C0D9342F069,b119448877,ocn948577142,x,-
B74975C3-2552-4E01-9A20-08D0153795AC,b119448877,ocn948577142,x,-
B587BA1B-3314-4F2B-95E2-48CD84CA2735,b119448890,ocn948577270,x,-
3CCB50F1-B9A5-4152-A70D-8FC1E09971A2,b119448890,ocn948577270,x,-
0AF60D31-7A66-4575-A651-AD0881F053F7,b119449213,ocn948748751,x,-
F5A7D4B7-9B66-482E-BE2F-09F39F905B61,b119449213,ocn948748751,x,-
60DCEEFC-8299-4A0F-9C61-2F89DFA54D24,b119450872,ocn794244372,z,-
5E3BEF32-DDA9-40F5-B9B7-742B7C40130D,b119450872,ocn794244372,z,-
21CF1709-0C7F-42F4-A4F6-6115D7C8865B,b119451153,ocn871172500,z,-
F63DB619-68F3-43AE-A599-5E46F8DEEF40,b119451153,ocn871172500,z,-
F3B60874-203E-44F6-B056-C5C6DFEC28A5,b119451499,ocn918989829,z,-
27EADCB7-B8BA-4BE0-9E81-416A0151E1B0,b119451499,ocn918989829,z,-
1CB18B99-5E12-466E-8662-1BD1E82144AB,b11946293x,ocn812915338,z,-
CCF1B034-7CBB-4BBE-B36C-01056EAC96FF,b11946293x,ocn812915338,z,-
6109CE1B-911D-498B-9056-C7D6FC7B7F1E,b119462941,ocn876901945,z,-
AD650EE8-401C-43A5-BA18-F80F4009E150,b119462941,ocn876901945,z,-
C1435467-46A3-4674-8C75-3E68AA356B57,b119464056,ocn670446630,x,-
587341BC-51D8-4AA3-A68E-F76063D4B1B4,b119464056,ocn670446630,x,-
04389B5A-D6BE-4E70-8CC0-3645A44578D9,b119464147,ocn945368217,x,-
316DE504-DF8C-471F-B585-B0FC9F0BF4F2,b119464147,ocn945368217,x,-
24BDB3C9-79D3-475C-9F5A-DB75C277FBCE,b119464305,ocn911213697,x,-
A92207F4-2EE9-4B62-840D-47E0F3944E36,b119464305,ocn911213697,x,-
EDD1D07A-96C3-4DF9-8F1E-E74DC5777F2D,b119464317,ocn916446740,x,-
8CB155BA-A736-4357-B887-77862FF30956,b119464317,ocn916446740,x,-
947AB085-5613-4116-A1DB-364CCA2D1A7E,b119464354,ocn921409232,x,-
B945930E-5F7D-4A45-B307-FAB0CF270AD5,b119464354,ocn921409232,x,-
B2E8CEAE-3C07-4465-802D-90CB9AA8DBAC,b119465474,ocn607752289,x,-
DCCDF90E-1091-44CD-A7C7-E46252CE0EFD,b119465474,ocn607752289,x,-
3021C67B-5027-4991-9662-77C96A20319E,b119465486,ocn647891419,x,-
E0A2E6B9-ABCB-4C04-BEF4-0AC5271774D2,b119465486,ocn647891419,x,-
9DDEB6CC-ED0B-4195-8868-F4855E690B54,b119465498,ocn867317077,x,-
FCC7214E-42F9-4732-83F2-D0ED4A102FE5,b119465498,ocn867317077,x,-
4A3C4A65-6FF4-48C4-A9A3-30E46610BC99,b119465504,ocn906835237,x,-
7A0285A4-909D-4372-BCA9-7152ABAFC0EA,b119465504,ocn906835237,x,-
350DF362-836C-41A7-A261-C2268E225DC4,b119465693,ocn945367977,x,-
5072EFEF-6C51-4819-B1B9-4DF7A17A94F4,b119465693,ocn945367977,x,-
BAE0A0B6-3532-4B83-9C61-A112EF6E11AC,b119465772,ocn949881571,x,-
C2D7557B-8180-4AE2-91E2-160A6921925F,b119465772,ocn949881571,x,-
72414543-96C2-4B40-A7CB-7A75AE9435F4,b119472922,ocn870140772,x,-
FBC0C60C-4C46-4E64-9243-AA8C39D0D889,b119472922,ocn870140772,x,-
E529FDDF-6256-4F64-9C8E-9DD70DD74742,b119475030,ocn950269537,x,-
DB2F952F-ECEE-4312-B2EC-A7FDE22EB5A6,b119475030,ocn950269537,x,-
ED9787C6-1032-47C7-8FF7-9B78E713678B,b119475091,ocn817872350,x,-
43317036-CEBE-4851-AB13-88CA19EDBDC2,b119475091,ocn817872350,x,-
46AE97E0-B4D5-4C5E-A7A4-99D8D3755774,b119507857,ocn897376343,z,-
0AF79F8D-83D2-46AB-ABA5-7D2874B05A98,b119507857,ocn897376343,z,-
E470873C-DF22-41C.7-AA46-7D04A96892DD,b119508400,ocn942737713,z,-
E470873C-DF22-41C7-AA46-7D04A96892DD,b119508400,ocn942737713,z,-
42B2ED0D-A95B-4191-A3EE-95454A362525,b119510923,ocn180942125,z,-
E6A41357-4200-4C6C-AEDF-77A91319BF9C,b119510923,ocn180942125,z,-
859B0A4B-5BEF-49BD-8465-6C86078D9D0E,b119511873,ocn946708564,x,-
487293B7-0976-4588-8430-CCA9F89AEF35,b119511873,ocn946708564,x,-
575CBBE7-1B78-4F1F-89FA-9BDAEAF8FC28,b119512828,ocn941951836,x,-
C121D203-26BC-4E50-A0CD-931D763E29BA,b119512828,ocn941951836,x,-
2F6A4B52-F1AE-413C-81DB-75C0AC382CFE,b11951414x,ocn915561058,x,-
A8648DA2-B0BF-4F07-9998-E2613B46BD90,b11951414x,ocn915561058,x,-
4271E709-DD24-4BF6-A234-68D18DD6F4F6,b119515076,ocn436451075,x,-
9B63E6F5-B304-44C7-954A-D16B42684467,b119515076,ocn436451075,x,-
2FA04296-DC9B-4715-8F30-1668F3412ADE,b119515519,ocn759836494,x,-
9873C030-1EC5-4CB4-B505-05C8BF38731D,b119515519,ocn759836494,x,-
13B8E249-C288-4B68-9DDE-FAB720A255F6,b119515659,ocn850163641,x,-
6DE63585-33FE-4855-AE21-8D2F3C7E5C33,b119515659,ocn850163641,x,-
B4CA861C-579C-4A18-990C-5C03AA74BFB9,b119515696,ocn858876230,x,-
E5C5CE42-46BB-453E-815A-62C4E689F084,b119515696,ocn858876230,x,-
C125BFB5-E857-4736-8286-7CBC27B7CFF4,b119515817,ocn905247250,x,-
0DE67CE9-68FF-4DC1-A767-20A2DA6C875B,b119515817,ocn905247250,x,-
3C2A94B1-943D-4AAF-9796-F5B8048F7E8C,b119515921,ocn908639162,x,-
989CBA82-7EF6-47A9-A77F-68FA5AE55ACB,b119515921,ocn908639162,x,-
B8527D0A-AB55-4D4F-8F01-7BA2D31A4F23,b119515970,ocn910879675,x,-
73EA986E-1BAA-4A7E-96E7-C4CAADE15213,b119515970,ocn910879675,x,-
DECD347C-BA60-4A82-82AA-F560FF51E04F,b119516044,ocn913562600,x,-
4373440C-2202-4A43-9EE5-C6FFFC4E60FE,b119516044,ocn913562600,x,-
91AAA108-0C93-49BC-BCDB-3CC27FE19A64,b11951638x,ocn919727516,x,-
27DA56D4-1B98-4E1D-9224-81FF7C858A97,b11951638x,ocn919727516,x,-
30B68339-6382-41D4-AD57-8B2636F57288,b119516469,ocn930869872,x,-
7069FEE6-6035-42F6-B3A5-BE6CD0EE2B6D,b119516469,ocn930869872,x,-
44D4B408-2ADF-4129-927C-BA64D0F99F1F,b119517498,ocn944953353,x,-
3AF9E1D1-EDBA-42F4-90E4-E0A1E59AE61A,b119517498,ocn944953353,x,-
B1B7F62D-6913-4E1E-BA5A-A78EAE73E389,b119517577,ocn945556424,x,-
B3D1CC0C-52B1-4518-84F6-7A0B8F1BE53E,b119517577,ocn945556424,x,-
9A53CB81-FEF2-462F-B61F-E5D3AFA9E5EC,b119518235,ocn948577140,x,-
9C3378BA-E8A5-4345-AC34-F5250D12CA76,b119518235,ocn948577140,x,-
CD87BFD2-91D8-4D55-9BB9-F0DF7899DFD2,b11951882x,ocn884577303,x,-
8E60155A-4A08-47CF-A682-0D179C6A9C67,b11951882x,ocn884577303,x,-
F57BE896-9CCE-48D1-A18B-335C168B4ADF,b119518831,ocn884909482,x,-
0CC12464-A43D-4229-9805-CBC751EADC15,b119518831,ocn884909482,x,-
3909EC43-E738-4880-9E21-395048C7D7EE,b119518879,ocn886571783,x,-
2B720DDC-C47E-4FF4-88EA-91F4A6CE551F,b119518879,ocn886571783,x,-
BC1A5B0D-DEEB-42DE-A048-2265C5383393,b119518983,ocn892078074,x,-
97164C17-830A-414B-8F66-DCBA532034C0,b119518983,ocn892078074,x,-
176D1A70-6E56-4975-BA78-F7900F1BFA72,b119519938,ocn940961350,x,-
AF2357CB-B053-4C23-AABB-8E6E0D25BEFD,b119519938,ocn940961350,x,-
0F9CA840-234D-4DDC-BAE4-241C551B7C40,b11952000x,ocn936709091,x,-
1316602A-02C7-45FC-ADAC-5853D0C70AB6,b11952000x,ocn936709091,x,-
88A82279-AC29-4FEE-85B5-931E92EF5393,b119520904,ocn668228197,x,-
289AF557-0C8F-40FB-A50E-35D407E95A72,b119520904,ocn668228197,x,-
EB3AF02C-D04A-48BF-B024-80B667F2B139,b119520928,ocn768761600,x,-
9EC5075B-9565-4776-8BB0-9D0103CAF868,b119520928,ocn768761600,x,-
6AC7663A-15CA-4C93-81AC-EA5A40CA4BF4,b119520941,ocn856827239,x,-
763C0A8C-4BB6-4567-B8D1-5E25ADB173AE,b119520941,ocn856827239,x,-
755C2F65-DBEA-4F5D-BF9A-D2AC3176E5ED,b119520977,ocn881469089,x,-
83FFB1F5-64EF-48EE-88A8-C0BC5A0008C0,b119520977,ocn881469089,x,-
06349718-D4D9-4149-A4CC-D5DC2E941A15,b119520990,ocn890557296,x,-
2F01B0E3-AF25-419D-AC14-90C1D09F71D7,b119520990,ocn890557296,x,-
068000BE-3453-442D-9A1D-B3E9683E4BAA,b119521015,ocn898295293,x,-
1B3DC76D-A06F-45C2-A06F-395F33B446F2,b119521015,ocn898295293,x,-
EE53BA3C-D227-4663-9FCB-275437506711,b119521039,ocn933298761,x,-
E603510C-EFD4-421A-9B78-8DBD022D9BF0,b119521039,ocn933298761,x,-
C84EB59E-9329-40BB-A110-1DA452FB9920,b119521052,ocn936227480,x,-
BAA3B977-B6C0-4D93-8333-A8AD6416B4B1,b119521052,ocn936227480,x,-
727F2EB5-ECBB-4267-A26A-159F80CC87E3,b119521283,ocn950884030,x,-
DBC9B279-0D06-4AA6-839D-2E49BF8F187C,b119521283,ocn950884030,x,-
F94DF26D-1E66-4657-A39B-16AD4C4EC448,b119521350,ocn950967384,x,-
8D5012BF-E3B7-48F2-ABC0-4EDB53DFBDE6,b119521350,ocn950967384,x,-
E408D340-CF32-4CE1-B84A-0E6FFF5C92AC,b119521969,ocm45731900,x,-
4C00B6A5-3F77-4C39-97A8-CF183DCA776F,b119521969,ocm45731900,x,-
9B6A85D6-2D63-4958-9148-A81612387665,b119521994,ocn817969895,x,-
BDF15111-A8DF-4A25-B2BB-E31A55DBEB53,b119521994,ocn817969895,x,-
39C82B3D-7DCF-4AA3-AE2E-87B14653549E,b119522007,ocn842882656,x,-
0322E832-5DCA-4585-ADB7-6BE59DA3BEB7,b119522007,ocn842882656,x,-
